ds,y
2024-12-13 17:15:39.185076,154.7487898686261
2024-12-14 17:15:39.185076,157.61249713591437
2024-12-15 17:15:39.185076,152.89471414189947
2024-12-16 17:15:39.185076,136.56464471953865
2024-12-17 17:15:39.185076,146.50920125470265
2024-12-18 17:15:39.185076,150.34517403523162
2024-12-19 17:15:39.185076,148.7268024088789
2024-12-20 17:15:39.185076,156.64598311361362
2024-12-21 17:15:39.185076,149.81461794106397
2024-12-22 17:15:39.185076,140.92219983241054
2024-12-23 17:15:39.185076,139.31077559642708
2024-12-24 17:15:39.185076,138.38253618950205
2024-12-25 17:15:39.185076,134.39517805472204
2024-12-26 17:15:39.185076,147.06763967706644
2024-12-27 17:15:39.185076,153.73677717752756
2024-12-28 17:15:39.185076,150.38339590427628
2024-12-29 17:15:39.185076,137.7048764302288
2024-12-30 17:15:39.185076,133.01842849801596
2024-12-31 17:15:39.185076,134.21450767031706
2025-01-01 17:15:39.185076,144.0140455695761
2025-01-02 17:15:39.185076,152.40819902880378
2025-01-03 17:15:39.185076,151.87841841967924
2025-01-04 17:15:39.185076,144.77477372873182
2025-01-05 17:15:39.185076,141.60203556982285
2025-01-06 17:15:39.185076,133.601169678222
2025-01-07 17:15:39.185076,143.05787687910836
2025-01-08 17:15:39.185076,144.32161872574605
2025-01-09 17:15:39.185076,151.0460325951788
2025-01-10 17:15:39.185076,151.77134360701214
2025-01-11 17:15:39.185076,143.61699613863016
2025-01-12 17:15:39.185076,150.9311203578788
2025-01-13 17:15:39.185076,125.67293735613663
2025-01-14 17:15:39.185076,144.6434231593923
2025-01-15 17:15:39.185076,141.50590948429118
2025-01-16 17:15:39.185076,146.06068469590807
2025-01-17 17:15:39.185076,141.75271531019087
2025-01-18 17:15:39.185076,142.3488509910251
2025-01-19 17:15:39.185076,137.6208148064165
2025-01-20 17:15:39.185076,134.341783585509
2025-01-21 17:15:39.185076,136.9046325236235
2025-01-22 17:15:39.185076,142.22914209049708
2025-01-23 17:15:39.185076,153.39967827603053
2025-01-24 17:15:39.185076,144.18114149379926
2025-01-25 17:15:39.185076,155.56463059949465
2025-01-26 17:15:39.185076,128.20974698714315
2025-01-27 17:15:39.185076,143.85772178740993
2025-01-28 17:15:39.185076,136.60169726111477
2025-01-29 17:15:39.185076,144.11646339695884
2025-01-30 17:15:39.185076,152.10088746296785
2025-01-31 17:15:39.185076,143.03675486345497
2025-02-01 17:15:39.185076,149.3014252326917
2025-02-02 17:15:39.185076,139.4486767912132
2025-02-03 17:15:39.185076,142.10915753191392
2025-02-04 17:15:39.185076,150.16477195894237
2025-02-05 17:15:39.185076,144.09741874028404
2025-02-06 17:15:39.185076,150.0704854229104
2025-02-07 17:15:39.185076,150.08114338078056
2025-02-08 17:15:39.185076,147.51663780867102
2025-02-09 17:15:39.185076,141.7512159180292
2025-02-10 17:15:39.185076,136.80253025895652
2025-02-11 17:15:39.185076,137.91818119437863
2025-02-12 17:15:39.185076,141.91398148946254
2025-02-13 17:15:39.185076,145.68689452941754
2025-02-14 17:15:39.185076,148.5072364404244
2025-02-15 17:15:39.185076,143.33054863598576
2025-02-16 17:15:39.185076,141.40345580385647
2025-02-17 17:15:39.185076,135.41771462906001
2025-02-18 17:15:39.185076,144.40955265220848
2025-02-19 17:15:39.185076,141.19818527703939
2025-02-20 17:15:39.185076,151.2394929059856
2025-02-21 17:15:39.185076,144.76953143783797
2025-02-22 17:15:39.185076,144.73898305694274
2025-02-23 17:15:39.185076,140.57460846011384
2025-02-24 17:15:39.185076,135.73950639561596
2025-02-25 17:15:39.185076,146.1920144520602
2025-02-26 17:15:39.185076,145.24471259049676
2025-02-27 17:15:39.185076,155.23225897565135
2025-02-28 17:15:39.185076,148.47400160744473
2025-03-01 17:15:39.185076,150.05554854078912
2025-03-02 17:15:39.185076,152.60908237365567
2025-03-03 17:15:39.185076,135.6425402672765
2025-03-04 17:15:39.185076,140.95597525729684
2025-03-05 17:15:39.185076,144.44757153166768
2025-03-06 17:15:39.185076,144.01238049057025
2025-03-07 17:15:39.185076,154.8003737873397
2025-03-08 17:15:39.185076,152.88614751506677
2025-03-09 17:15:39.185076,147.2199165756299
2025-03-10 17:15:39.185076,142.21875597817944
2025-03-11 17:15:39.185076,155.23160495826426
2025-03-12 17:15:39.185076,155.27981494236056
2025-03-13 17:15:39.185076,146.38603981582418
2025-03-14 17:15:39.185076,158.17430244912597
2025-03-15 17:15:39.185076,154.6675025246263
2025-03-16 17:15:39.185076,139.2239025369011
2025-03-17 17:15:39.185076,135.2748649718494
2025-03-18 17:15:39.185076,151.40899926366893
2025-03-19 17:15:39.185076,151.89774754715415
2025-03-20 17:15:39.185076,152.211188865889
2025-03-21 17:15:39.185076,164.49021763916704
2025-03-22 17:15:39.185076,155.91167781679823
2025-03-23 17:15:39.185076,154.09539204326518
2025-03-24 17:15:39.185076,150.43423520866455
2025-03-25 17:15:39.185076,149.09373151260874
2025-03-26 17:15:39.185076,155.18679740607772
2025-03-27 17:15:39.185076,169.09455335054653
2025-03-28 17:15:39.185076,153.2859206763306
2025-03-29 17:15:39.185076,162.14749803732244
2025-03-30 17:15:39.185076,145.77778509625716
2025-03-31 17:15:39.185076,150.26571444587185
2025-04-01 17:15:39.185076,151.00344618406785
2025-04-02 17:15:39.185076,156.4038895077584
2025-04-03 17:15:39.185076,156.75583337210497
2025-04-04 17:15:39.185076,168.06763378536957
2025-04-05 17:15:39.185076,157.06204383297595
2025-04-06 17:15:39.185076,152.63203257157818
2025-04-07 17:15:39.185076,161.36333959395103
2025-04-08 17:15:39.185076,152.63077958827407
2025-04-09 17:15:39.185076,153.5983645825238
2025-04-10 17:15:39.185076,157.1827826747647
2025-04-11 17:15:39.185076,171.78870279120738
2025-04-12 17:15:39.185076,154.91139255501432
2025-04-13 17:15:39.185076,152.843280658266
2025-04-14 17:15:39.185076,158.85334902943964
2025-04-15 17:15:39.185076,153.45054766203742
2025-04-16 17:15:39.185076,175.35717793150488
2025-04-17 17:15:39.185076,169.3308115903726
2025-04-18 17:15:39.185076,167.97098587384133
2025-04-19 17:15:39.185076,162.76012965609374
2025-04-20 17:15:39.185076,171.3183420615321
2025-04-21 17:15:39.185076,163.1177325139235
2025-04-22 17:15:39.185076,159.06655006131732
2025-04-23 17:15:39.185076,166.443738353305
2025-04-24 17:15:39.185076,175.2698931272944
2025-04-25 17:15:39.185076,169.38276568741128
2025-04-26 17:15:39.185076,168.60152629079306
2025-04-27 17:15:39.185076,166.95999287768478
2025-04-28 17:15:39.185076,161.95877947671562
2025-04-29 17:15:39.185076,159.84648144523965
2025-04-30 17:15:39.185076,167.63651349904396
2025-05-01 17:15:39.185076,170.4740877109835
2025-05-02 17:15:39.185076,176.60435563360213
2025-05-03 17:15:39.185076,176.34797659626886
2025-05-04 17:15:39.185076,165.69577368796584
2025-05-05 17:15:39.185076,169.4633663711864
2025-05-06 17:15:39.185076,176.5739548171802
2025-05-07 17:15:39.185076,171.147708526456
2025-05-08 17:15:39.185076,175.30063295823075
